NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Revista Literaria. Publicación Mensual,1,"Laverde Amaya, Isidoro",Director,NA,Colombia,La literatura colombiana (Nuestros propósitos),1,15/05/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,17/05/23,01/01/18,Hace un recuento de publicaciones periódicas del siglo XIX.
Revista Literaria. Publicación Mensual,2,"Camacho Roldán, Salvador",Creador,NA,Colombia,Los trabajos del Canal de Panamá (1),1,15/05/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14,18-32,
Revista Literaria. Publicación Mensual,3,"Sanín Cano, Baldomero",Creador,NA,Colombia,José Caicedo Rojas,1,15/05/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,32-41,
Revista Literaria. Publicación Mensual,4,"Acosta de Samper, Soledad",Creador,NA,Colombia,La mujer española en Santafé de Bogotá,1,15/05/90,No,NA,Español,NA,Prosa No ficción,Narración histórico-novelesca,"Camacho Roldán, Salvador",NA,8,41-49,Tema Mujer. Soleda Acosta
Revista Literaria. Publicación Mensual,5,"Merchán, Rafael María",Creador,NA,Colombia,A mi hijo Augusto,1,15/05/90,No,NA,Español,NA,Poesía,NA,NA,NA,6,55,
Revista Literaria. Publicación Mensual,6,"Isaacs, Jorge",Creador,NA,Colombia,Lumbre de sombra,1,15/05/90,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,55,
Revista Literaria. Publicación Mensual,7,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada. Para servir de continuación á la historia de Colombia [continúa],1,15/05/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/03/23,56-59,
Revista Literaria. Publicación Mensual,8,"Laverde Amaya, Isidoro",Director,NA,Colombia,Crónica,1,15/05/90,No,NA,Español,NA,Prosa No ficción,Crónica,NA,NA,05/06/23,59-64,"Sección cercana a una crónica de acontecimientos noticiosos: muertes, viajes, etc."
Revista Literaria. Publicación Mensual,9,Anónimo,Creador,NA,NA,Próximo a publicarse,1,15/05/90,No,NA,Español,NA,Publicidad,NA,NA,NA,0.25,SD,"Tema Mujer. Se anuncia publicación de novela ""Policarpa Salavarrieta"""
Revista Literaria. Publicación Mensual,10,"Núñez, Rafael",Creador,NA,Colombia,"Decreto Número 151, sobre imprenta",1,15/05/90,No,NA,Español,NA,Prosa No ficción,Decreto,NA,NA,01/01/75,SD,Ley 61 de 1888. Ley de los Caballos. Censura.
Revista Literaria. Publicación Mensual,11,"Galindo, Aníbal",Creador,NA,Colombia,Monografías de economía política. Del derecho de propiedad,2,15/06/90,No,NA,Español,NA,Prosa No ficción,Monografía,NA,NA,10/06/23,65-75,
Revista Literaria. Publicación Mensual,12,"Pereira Gamba, Próspero",Creador,NA,Colombia,Un rasgo pedagógico del célebre ducador argentino,2,15/06/90,No,NA,Español,NA,Prosa No ficción,Apunte de viaje,NA,NA,12/03/23,75-87,Sobre Domingo Faustino Sarmiento
Revista Literaria. Publicación Mensual,13,"Abella Mendoza, Temístocles",Creador,NA,Colombia,"Datos geográficos, históricos y estadísticos de Sogamoso",2,15/06/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,13/03/23,88-101,
Revista Literaria. Publicación Mensual,14,"Ortiz, Venancio",Creador,NA,Colombia,Recuerdos de la guerra de 1840,2,15/06/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,06/05/23,101-107,
Revista Literaria. Publicación Mensual,15,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada. Para servir de continuación á la historia de Colombia [continúa],2,15/06/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,09/06/23,108-117,
Revista Literaria. Publicación Mensual,16,"Pombo, Rafael",Creador,NA,Colombia,Delia Antommarchi y García Herreros,2,15/06/90,No,NA,Español,NA,Poesía,NA,"Antommarchi de García Herreros, Delia",NA,4,117-121,Tema Mujer. Delia Antommarchi
Revista Literaria. Publicación Mensual,17,"Fernández Avendaño, Enrique Wenceslao",Creador,NA,Colombia,La oración,2,15/06/90,No,NA,Español,NA,Poesía,NA,NA,NA,01/05/23,121-122,
Revista Literaria. Publicación Mensual,18,"Uribe, Diego",Creador,NA,Colombia,Desde el monte,2,15/06/90,No,NA,Español,NA,Poesía,NA,"Durana, Guillermo",NA,2,123-124,
Revista Literaria. Publicación Mensual,19,"Laverde Amaya, Isidoro",Director,NA,Colombia,Crónica,2,15/06/90,No,NA,Español,NA,Prosa No ficción,Crónica,NA,NA,4,125-128,"Sección cercana a una crónica de acontecimientos noticiosos: muertes, viajes, etc."
Revista Literaria. Publicación Mensual,20,Anónimo,Creador,NA,NA,Policarpa. Novela histórica,2,15/06/90,No,NA,Español,NA,Publicidad,NA,NA,NA,0.7,SD,"Tema Mujer. Se anuncia publicación de novela ""Policarpa Salavarrieta"""
Revista Literaria. Publicación Mensual,21,Anónimo,Creador,NA,NA,Poesías de don Pedro José Hernández,2,15/06/90,No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,SD,"Circulación de impresos literarios. Se publicita publicación de uno de los tomos de la colección Parnaso Venezolano, editado en Venezuela."
Revista Literaria. Publicación Mensual,22,"Núñez, Rafael",Creador,NA,Colombia,"Decreto Número 151, sobre imprenta",2,15/06/90,No,NA,Español,NA,Prosa No ficción,Decreto,NA,NA,1,SD,Ley 61 de 1888. Ley de los Caballos. Censura.
Revista Literaria. Publicación Mensual,23,"Pérez, Felipe",Creador,NA,Colombia,La Patria,3,20/07/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,09/03/23,129-138,
Revista Literaria. Publicación Mensual,24,"Ibáñez, Pedro María",Creador,NA,Colombia,Insurrección de 1871. Los Comuneros,3,20/07/90,No,NA,Español,NA,Prosa No ficción,NA,"Corrales, Manuel Ezequiel",NA,11,138-149,
Revista Literaria. Publicación Mensual,25,"Acosta de Samper, Soledad",Creador,NA,Colombia,Traición y castigo,3,20/07/90,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,08/03/23,149-157,Tema Mujer. Soleda Acosta
Revista Literaria. Publicación Mensual,26,"Marroquín, José Manuel",Creador,NA,Colombia,Exhumaciones de una gaveta,3,20/07/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12,158-169,
Revista Literaria. Publicación Mensual,27,"Posada, Eduardo",Creador,NA,Colombia,Soltero,3,20/07/90,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,05/02/23,170-175,
Revista Literaria. Publicación Mensual,28,"Ortiz, José Joaquín",Creador,NA,Colombia,La última luz,3,20/07/90,No,NA,Español,NA,Poesía,Poesía,NA,NA,6,175-180,
Revista Literaria. Publicación Mensual,29,"Isaacs, Jorge",Creador,NA,Colombia,Sed buenos!,3,20/07/90,No,NA,Español,NA,Poesía,Poesía,NA,NA,2,180-182,
Revista Literaria. Publicación Mensual,30,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada. Para servir de continuación á la historia de Colombia [continúa],3,20/07/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,08/05/23,182-190,
Revista Literaria. Publicación Mensual,31,"Laverde Amaya, Isidoro",Director,NA,Colombia,Boletín bibliográfico,3,20/07/90,No,NA,Español,NA,Reseña,NA,NA,"Policarpa. Novela histórica por Constancio Franco V., Bogotá; Las consecuencias por Mercedes Cabello de Carbonera, Lima; Tercer informe del Inspector General de Instrucción Pública, Bogotá; Biblioteca de Los Tiempos por Pedro Pablo Figueroa, Talca; Gran descubrimiento de óptica y acústica por Ramón Antonio Lotero Quintana, Bogotá; Nuestra circulación monetaria por Miguel Samper; Apuntes de viaje de Bogotá al río Guabio por Enrique Arboleda, Bogotá.",2,191-192,"Recepción de los impresos: Policarpa, novela escrita por Constancio Franco V., publicada en Bogotá; Las consecuencias, de Mercedes Caballero de Carbonera, Folletóin de La Nación; Lima; Biblioteca de Los Tiempos, Crónicas Patrias, Talca (Chile); Descubrimiento de òptica y acústica, folleto en verso, Ramón Antonio Lotero Quintana, Bogotá; Nuestra circulación monetaria, de Miguel Samper (Bogotá); Ferrocarril del Cauca, Enrique Arboleda C. (Bogotá); Apuntes de un viaje de Bogotá al río Guavio, Enrique Arboleda C. (Bogotá)."
Revista Literaria. Publicación Mensual,32,"Laverde Amaya, Isidoro",Director,NA,Colombia,Crónica,3,20/07/90,No,NA,Español,NA,Prosa No ficción,Crónica,NA,NA,03/05/23,01/04/23,En Crónica reinicia la numeración de las páginas.
Revista Literaria. Publicación Mensual,33,Anónimo,Creador,NA,NA,NA,3,20/07/90,No,NA,Español,NA,Publicidad,NA,NA,NA,2,SD,Circulación de impresos literarios. Se publicitan varias obras.
Revista Literaria. Publicación Mensual,34,Anónimo,Creador,NA,NA,"Índice de las ""Notas de viaje"" por Salvador Camacho Roldán [continúa al final del número]",4,15/08/90,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,1,SD,Índice de la obra
Revista Literaria. Publicación Mensual,35,"Cobban, J. MacLaren ",Creador,NA,Escocia,El niño fantasma,4,15/08/90,Sí,"Martínez Silva, Carlos",Español,Inglés,Prosa Ficción,Cuento,NA,NA,09/08/23,193-202,"Revista fuente: Tomado de London Figaro. Título oroginal: “The Phantom Child”  La revista no sumnistra nombre del autor, esta se encontró en: http://www.philsp.com/homeville/FMI/n01/n01487.htm#A100"
Revista Literaria. Publicación Mensual,36,"Rivas, Medardo",Creador,NA,Colombia,La posada y el hotel,4,15/08/90,No,NA,Español,NA,Prosa Ficción,Cuadro de costumbres,NA,NA,14/08/23,202-216,
Revista Literaria. Publicación Mensual,37,"Páez M., Julián",Creador,NA,Colombia,Chiquinquirá,4,15/08/90,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,10/05/23,216-227,
Revista Literaria. Publicación Mensual,38,"Blaine, James G.",Creador,NA,Estados Unidos,Conferencia internacional americana,4,15/08/90,No,NA,Español,NA,Prosa No ficción,Conferencia,NA,NA,3,227-230,"A propósito de Carlos Martínez Silva, diplomático colombaino en Washington."
Revista Literaria. Publicación Mensual,39,"Pizarro, Alejandro",Creador,NA,Colombia,Hasta su altura,4,15/08/90,No,NA,Español,NA,Prosa Ficción,Narración,"Durana, Guillermo",NA,8,230-240,
Revista Literaria. Publicación Mensual,40,"Merchán, Rafael María",Creador,NA,Colombia,A la liquidación del oxígeno,4,15/08/90,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.6,240,
Revista Literaria. Publicación Mensual,41,"Gil, Constantino",Creador,NA,España,Los chicos del barrio,4,15/08/90,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.5,241,
Revista Literaria. Publicación Mensual,42,"Rivera y Garrido, Luciano",Reseñista,NA,Colombia,Páginas blancas,4,15/08/90,No,NA,Español,NA,Reseña,NA,"Laverde Amaya, Isidoro","Escritos escogidos de José Caicedo Rojas; Museo de cuadros de costumbres de José María vergara y V., Manuela de Eugenio Díaz; Artículos escogidos de Emiro Kastos; Artículos de costumbres de Ricardo Silva; ",4,241-245,
Revista Literaria. Publicación Mensual,43,Hephel,Creador,NA,NA,El bosquecillo del rey [continúa],4,15/08/90,Sí,SD,Español,Francés,Prosa Ficción,Novela,NA,NA,07/03/23,242-245,
Revista Literaria. Publicación Mensual,44,"Laverde Amaya, Isidoro",Director,NA,Colombia,Crónica,4,15/08/90,No,NA,Español,NA,Prosa No ficción,Crónica,NA,NA,4,04/08/23,"Sección cercana a una crónica de acontecimientos noticiosos: muertes, "
Revista Literaria. Publicación Mensual,45,Anónimo,Creador,NA,NA,"Índice de las ""Notas de viaje"" por Salvador Camacho Roldán [inició al principio del número y queda en continuación]",4,15/08/90,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,1,SD,
Revista Literaria. Publicación Mensual,46,Anónimo,Creador,NA,NA,Correcciones,4,15/08/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,SD,Fe de erratas
Revista Literaria. Publicación Mensual,47,Anónimo,Reseñista,NA,NA,SD,4,15/08/90,No,NA,Español,NA,Reseña,NA,NA,"Muestras de escritura por F,. García Rico; ",0.3,SD,
Revista Literaria. Publicación Mensual,48,Anónimo,Creador,NA,NA,SD,4,15/08/90,No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,SD,Se ofrecen los servicios del ingeniero Miguel Triana
Revista Literaria. Publicación Mensual,49,Anónimo,Creador,NA,NA,SD,4,15/08/90,No,NA,Español,NA,Publicidad,NA,NA,NA,0.2,SD,Circulación de impresos. Se ofrece el libro Notas de viaje de Salvador Camacho Roldán
Revista Literaria. Publicación Mensual,50,Anónimo,Creador,NA,NA,"Índice de las ""Notas de viaje"" por Salvador Camacho Roldán [inició en el número anterior]",5,15/09/90,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,1,SD,Índice de la obra
Revista Literaria. Publicación Mensual,51,"Merchán, Rafael María",Reseñista,NA,Colombia,Historia por Martínez Silva,5,15/09/90,,NA,Español,NA,Reseña,NA,NA,Compendio de historia antigua por Carlos Martínez Silva,12/06/23,253-265,
Revista Literaria. Publicación Mensual,52,Hephel,Creador,NA,NA,El bosquecillo del rey [finaliza],5,15/09/90,Sí,SD,Español,Francés,Prosa Ficción,Novela,NA,NA,28,265-293,
Revista Literaria. Publicación Mensual,53,"Suárez, Roberto",Creador,NA,NA,La lucha por la vida,5,15/09/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,20,293-313,
Revista Literaria. Publicación Mensual,54,"Gutiérrez, Francisco A.",Creador,NA,Colombia,A Julia,5,15/09/90,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.3,313,"Es una interpretación del poema To Julia, de Thomas Moore"
Revista Literaria. Publicación Mensual,55,"Carrasquilla, Ricardo",Creador,NA,Colombia,Corona del genio,5,15/09/90,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.5,314,
Revista Literaria. Publicación Mensual,56,"Gil, Constantino",Creador,NA,España,Dos semillas,5,15/09/90,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.5,314,
Revista Literaria. Publicación Mensual,57,"Pereira Gamba, Próspero",Creador,NA,Colombia,La fábula en la historia [continúa en próximo número],5,15/09/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,315-316,
Revista Literaria. Publicación Mensual,58,Anónimo,Creador,NA,NA,"Índice de las ""Notas de viaje"" por Salvador Camacho Roldán [viene del número anterior]",6,15/10/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,SD,
Revista Literaria. Publicación Mensual,59,"Biart, Lucien",Creador,NA,Francia,Historia de ayer,6,15/10/90,Sí,"Cortés de Merchán, Lucila",Español,Francés,Prosa Ficción,NA,NA,NA,15,317-331,Tema mujer: traductoras. Revista fuente: Magasin des Demoiselles
Revista Literaria. Publicación Mensual,60,"Laverde Amaya, Isidoro",Director,NA,Colombia,Las poesías del Dr. Núñez (1),6,15/10/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16,332-347,
Revista Literaria. Publicación Mensual,61,"Zuleta Gaviria, Eduardo",Creador,NA,Colombia,En Antioquia,6,15/10/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,348-350,
Revista Literaria. Publicación Mensual,62,"Gutiérrez de Alba, José María",Creador,NA,España,Carta de Ultramar,6,15/10/90,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,08/06/23,351-359,"Agradece recibir ejemplar de la revistas, hace comentarios elogiosos y adjunta entradas de su diario de viaje."
Revista Literaria. Publicación Mensual,63,"Pereira Gamba, Próspero",Creador,NA,Colombia,La fábula en la historia [conclusión],6,15/10/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,359-364,
Revista Literaria. Publicación Mensual,64,"Lemly, Henry Rowan",Creador,NA,Estados Unidos,Noticias literarias de los Estados Unidos,6,15/10/90,No,NA,Español,NA,Prosa No ficción,Noticia,NA,NA,02/05/23,364-367,Militar norteamericano que vivió en Bogotá: https://www.elespectador.com/deportes/henry-rowan-lemly-el-pionero/
Revista Literaria. Publicación Mensual,65,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada. Para servir de continuación á la historia de Colombia [continuación],6,15/10/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12/05/23,367-379,
Revista Literaria. Publicación Mensual,66,"Laverde Amaya, Isidoro",Director,NA,Colombia,Boletín bibliográfico,6,15/10/90,No,NA,Español,NA,Reseña,NA,NA,Notas de viaje por Salvador Camacho Roldán,0.7,380,
Revista Literaria. Publicación Mensual,67,Anónimo,Creador,NA,NA,Correcciones,6,15/10/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,380,Fe de erratas
Revista Literaria. Publicación Mensual,68,Anónimo,Creador,NA,NA,Índice alfabético de autores del Tomo I de la Revista Literaria,6,15/10/90,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,02/05/23,SD,
Revista Literaria. Publicación Mensual,69,Anónimo,Creador,NA,NA,Índice alfabético de títulos de los trabajos publicados en el Tomo I de la Revista Literaria,6,15/10/90,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,02/05/23,SD,
Revista Literaria. Publicación Mensual,70,Anónimo,Creador,NA,NA,"Índice de las ""Notas de viaje"" por Salvador Camacho Roldán [viene del número anterior]",6,15/10/90,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,1,SD,
Revista Literaria. Publicación Mensual,71,Anónimo,Creador,NA,NA,SD,6,15/10/90,No,NA,Español,NA,Publicidad,NA,NA,NA,1,SD,
Revista Literaria. Publicación Mensual,72,"Restrepo, Vicente",Creador,NA,Colombia,Apuntaciones sobre los filones auríferos del Tolima,7,15/11/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,09/06/23,01/10/23,
Revista Literaria. Publicación Mensual,73,"Sanín Cano, Baldomero",Creador,NA,Colombia,Del estilo,7,15/11/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16,01/10/26,
Revista Literaria. Publicación Mensual,74,"Álvarez Bonilla, Enrique",Creador,NA,Colombia,D. Ricardo Carrasquilla,7,15/11/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/03/23,26-32,Comentario literario
Revista Literaria. Publicación Mensual,75,"Prudhomme, Sully",Creador,Sully Prudhomme,Francia,Las aves,7,15/11/90,Sí,"Caro, Miguel Antonio",Español,Francés,Poesía,NA,NA,NA,01/05/23,33-34,Título original: Les oiseaux
Revista Literaria. Publicación Mensual,76,"Pizano, Marco A.",Creador,NA,Colombia,Las campanas,7,15/11/90,No,NA,Español,NA,Prosa No ficción,NA,"Pizano, Luis Wenceslao",NA,5,34-39,
Revista Literaria. Publicación Mensual,77,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,La ronda de noche,7,15/11/90,No,NA,Español,NA,Poesía,NA,NA,NA,01/03/23,39-40,
Revista Literaria. Publicación Mensual,78,"Rivas, Medardo",Creador,NA,Colombia,Las visitas en Bogotá,7,15/11/90,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,02/06/23,41-43,
Revista Literaria. Publicación Mensual,79,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada. Para servir de continuación á la historia de Colombia [continuación],7,15/11/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,15/03/23,43-58,
Revista Literaria. Publicación Mensual,80,"Ibáñez, Pedro María",Creador,NA,Colombia,La imprenta en Bogotá desde su introducción hasta 1810 [continúa],7,15/11/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/03/23,59-64,
Revista Literaria. Publicación Mensual,81,"Campoamor, Ramón de",Creador,NA,España,"Lo que humilla, salva",7,15/11/90,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,64,
Revista Literaria. Publicación Mensual,82,"Palacio, Manuel del",Creador,NA,España,El mundo,8,15/12/90,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,64,
Revista Literaria. Publicación Mensual,83,"Varigny, Charles Victor Crosnier",Creador,NA,Francia,Elena Darcy,8,15/12/90,Sí,"Cortés, Rosa María",Español,Francés,Prosa Ficción,NA,NA,NA,30/03/23,65-95,Tema Mujer: traductoras. Informa que fue tomado de Revue Bleue. Título originaL Helene Darcy
Revista Literaria. Publicación Mensual,84,"Restrepo, Vicente",Creador,NA,Colombia,Las minas de San Sebastián de la Plata (1),8,15/12/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,96-101,
Revista Literaria. Publicación Mensual,85,"Burns, Robert",Creador,NA,Escocia,A un beso,8,15/12/90,Sí,"Restrepo, Carlos E.",Español,Inglés,Poesía,NA,NA,NA,0.5,102,Título original: To a kiss
Revista Literaria. Publicación Mensual,86,"González Suárez, Federico",Creador,NA,Ecuador,Un escritor colombiano del tiempo de la Colonia,8,15/12/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,102-108,Tomado de la revista ecuatoriana La República del Sagrado Corazón de Jesús. El artículo es un comentario sobre Basilio de Oviedo.
Revista Literaria. Publicación Mensual,87,"Ibáñez, Pedro María",Creador,NA,Colombia,La imprenta en Bogotá desde su introducción hasta 1810 [conclusión],8,15/12/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8,108-116,
Revista Literaria. Publicación Mensual,88,"Restrepo Maya, José María",Creador,NA,Colombia,Sonsón,8,15/12/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10,116-126,
Revista Literaria. Publicación Mensual,89,"Lemly, Henry Rowan",Creador,NA,Estados Unidos,Variedades. El divorcio en Roma,8,15/12/90,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/06/23,126-128,Tema Mujer. En el párrafo de inicio el autor reconoce que el texto es un parafraseo de un artículo escrito por la norteamericana Abigal Dodge (su seudónimo es Gail Hamilton). Tal artículo apareció originalmente en North American Review.
Revista Literaria. Publicación Mensual,90,Anónimo,Creador,NA,NA,SD,8,15/12/90,No,NA,Español,NA,Publicidad,NA,NA,NA,2,SD,"Tema Mujer: uno de los libros es escrito y traducido por mujeres. 10 anuncios publicitarios: 1) Una carta  fe de erratas escrita por Baldomero Sanín Cano, 2) Anuncio de venta de la novela Tránsito, de Luis Segundo Silvestre; 3) Anuncio venta documentos medicina; 5) Aviso venta del libro Exposición demostrada de la doctrina cristiana, escrito por Juan B. Ortiz; 6) Venta del libro Causa célebre y completa  del crimen de la Calle de la Moneda; 7) Aviso venta del libro  Notas de viaje por Salvador Camacho Roldán; 8) Venta del libro Fisonomías literarias por Isidoro laverde Amaya; 9) Venta del libro Un viaje a Venezuela por Isidoro Laverde Amaya; Venta del libro Recuerdos de la fiesta del centenario del libertador, por Isidora Laverde Amaya; 10) Listado de obras en venta en la Imprenta la Luz: La reforma política en Colombia; Estudios críticos; Folletines de La Luz; La Explicación de enigma (escrita por Mme Craven -Pauline Marie Armande Craven- y traducida por Soledad Acosta de Samper), título original: Le mot de l'énigme, 1874), y Mil anécdotas."
Revista Literaria. Publicación Mensual,91,"Daudet, Alphonse",Creador,NA,Francia,Una corrida de toros en la gloria,9,15/01/91,Sí,SD,Español,Francés,Prosa Ficción,NA,NA,NA,4,129-132,"Esta obra aparece en varios periódicos españoles de la época bajo el título ""Jarjaille en la gloria"": Las Dominicales del libre pensamiento (Madrid). 4/5/1889"
Revista Literaria. Publicación Mensual,92,"Silva, José Asunción",Creador,NA,Colombia,La protesta de la Musa. Prosas líricas,9,15/01/91,No,NA,Español,NA,Prosa Ficción,Prosa lírica/Poesía,NA,NA,02/07/23,133-135,
Revista Literaria. Publicación Mensual,93,"Pombo, Rafael",Creador,NA,Colombia,El 6 de octubre,9,15/01/91,No,NA,Español,NA,Poesía,Poesía,NA,NA,1,136,
Revista Literaria. Publicación Mensual,94,"Febres Cordero, Tulio",Creador,NA,Venezuela,Los primeros obispados de América,9,15/01/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/05/23,137-144,
Revista Literaria. Publicación Mensual,95,"Jiménez de la Espada, Marcos",Creador,NA,España,Epítome de la Conquista del Nuevo Reino de Granada [continúa],9,15/01/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,15,144-159,Se trata de un fragmento del libro de Marcos Jiménez de la E. Juan de Castellanos y su Historia del Nuevo Reino de Granada.
Revista Literaria. Publicación Mensual,96,"Cabello de Carbonera, Mercedes",Creador,NA,Perú,Correspondencia literaria del Perú,9,15/01/91,No,NA,Español,NA,Prosa No ficción,Correspondencia,NA,NA,08/07/23,159-168,Tema Mujer: carta de la autora al editor de la revista.
Revista Literaria. Publicación Mensual,97,"Gómez Restrepo, Antonio",Crítico,NA,Colombia,Ripios académicos [continúa],9,15/01/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16,158-184,
Revista Literaria. Publicación Mensual,98,"Villa Vélez, Eduardo",Creador,NA,Colombia,A Graciela. En la esmeralda,9,15/01/91,No,NA,Español,NA,Poesía,NA,NA,NA,1,184-185,
Revista Literaria. Publicación Mensual,99,"Le Moyne, Arnaud Auguste Hilaire",Creador,NA,Francia,Extractos curiosos del libro Viajes y permanencia en la América del Sur [continúa],9,15/01/91,Sí,SD,Español,Francés,Prosa No ficción,NA,NA,NA,6,185-191,"Voyages et séjours dans l'Amérique du Sud. La Nouvelle-Grenade : Santiago de Cuba, la Jamaïque et l'isthme de Panama [archive], "
Revista Literaria. Publicación Mensual,100,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bibliografía,9,15/01/91,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,"Tres gotas de sangre en tres siglos, de Tomás Michelena; Gimnástica escolar, José Sánchez Samoano; Literatura centroamwricana-Guirnalda Salvadoreña, por Romásn Mayorga Rivas; Documentos para los Anales de Venezuela.",01/05/23,191-192,Información sobre publicación de libros en Colombi y otros pa{ises.
Revista Literaria. Publicación Mensual,101,Anónimo,Creador,NA,NA,SD,9,15/01/91,No,NA,Español,NA,Publicidad,NA,NA,NA,2,SD,"Tema Mujer: uno de los libros es escrito y traducido por mujeres. 10 anuncios publicitarios: 1) Aviso donde se anuncia que se compran tomos de Historia de la República de Colombia, por José Manuel Restrepo, edición hecha en Besanzon, 2) Anuncio de venta de la novela Tránsito, de Luis Segundo Silvestre; 3) Anuncio venta documentos medicina; 5) Aviso venta del libro Exposición demostrada de la doctrina cristiana, escrito por Juan B. Ortiz; 6) Venta del libro Causa célebre y completa  del crimen de la Calle de la Moneda; 7) Aviso venta del libro  Notas de viaje por Salvador Camacho Roldán; 8) Venta del libro Fisonomías literarias por Isidoro laverde Amaya; 9) Venta del libro Un viaje a Venezuela por Isidoro Laverde Amaya; Venta del libro Recuerdos de la fiesta del centenario del libertador, por Isidora Laverde Amaya; 10) Listado de obras en venta en la Imprenta la Luz: La reforma política en Colombia; Estudios críticos; Folletines de La Luz; La Explicación de enigma (escrita por Mme Craven -Pauline Marie Armande Craven- y traducida por Soledad Acosta de Samper), título original: Le mot de l'énigme, 1874), y Mil anécdotas."
Revista Literaria. Publicación Mensual,102,"Coppée, François",Creador,NA,Francia,El luis de oro,10,15/02/91,Sí,SD,Español,Francés,Prosa Ficción,NA,NA,NA,5,193-197,
Revista Literaria. Publicación Mensual,103,"Gómez Restrepo, Antonio",Crítico,NA,Colombia,Ripios académicos [conclusión],10,15/02/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16/06/23,198-214,
Revista Literaria. Publicación Mensual,104,"Jiménez de la Espada, Marcos",Creador,NA,España,Epítome de la Conquista del Nuevo Reino de Granada [consluisón],10,15/02/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16/06/23,214-231,Se trata de un fragmento del libro de Marcos Jiménez de la E. Juan de Castellanos y su Historia del Nuevo Reino de Granada.
